team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Chou,Atlas,Pharsa,Granger,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,49.44,48.43,49.22,46.72,0.91,0.67,0.55,0.67,0.54,1.42,4.84,0.03,0.04,1.11,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31,45.02,53.03,44.47,32.53,Leomord,Kaja,Kadita,Hanabi,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,47.26,48.71,49.07,51.32,0.12,0.01,0.35,0.25,0.63,0.08,0.14,0.32,4.08,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,47.29,51.14,40.63,48.81,47.02608873232246,52.97391126767754,Kalah
Leomord,Khufra,Novaria,Kimmy,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,49.15,49.92,47.68,49.97,0.12,0.49,0.89,0.12,0.24,0.08,1.16,3.18,0.09,3.49,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,42.76,59.19,48.51,40.74,Aldous,Gloo,Alice,Popol and Kupa,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,52.34,4.75,52.98,44.86,0.73,0.01,0.12,0.46,0.09,1.68,0.36,0.42,0.88,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,38.84,35.67,43.58,27.56,57.336718348596136,42.663281651403864,Menang
Badang,Angela,Eudora,Kimmy,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,51.58,48.71,47.68,50.24,0.44,0.19,0.09,0.12,1.14,0.19,31.53,1.45,0.09,10.99,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45,45.53,48.66,48.51,50.57,Jawhead,Rafaela,Luo Yi,Bruno,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,51.71,50.91,48.26,45.53,0.04,0.41,0.75,0.64,0.63,0.43,0.47,2.55,0.23,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.58,42.66,58.03,43.9,36.17,59.09296111878384,40.90703888121616,Menang
Lapu-Lapu,Atlas,Xavier,Karrie,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,49.44,50.17,45.01,50.24,0.31,0.67,0.52,0.09,1.14,0.08,4.84,0.17,1.07,10.99,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,45.02,53.27,37.51,50.57,Khaleed,Edith,Vexana,Granger,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,54.53,5.17,49.22,51.52,0.36,0.48,2.85,0.67,0.78,0.23,0.34,39.78,0.04,2.31,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,54.19,69.03,44.47,46.49,50.65823830642962,49.34176169357039,Menang
Hilda,Grock,Valir,Popol and Kupa,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,46.57,49.17,52.98,50.86,0.53,0.16,1.08,0.46,0.26,0.14,0.01,7.23,0.88,1.52,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,48.57,59.27,43.58,41.01,Balmond,Gatotkaca,Alice,Bruno,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.41,54.28,4.75,48.26,51.32,0.95,1.65,0.12,0.64,0.63,0.77,2.93,0.42,0.23,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,66.08,35.67,43.9,48.81,51.29581827568405,48.70418172431596,Menang
Masha,Baxia,Vexana,Claude,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,49.12,5.17,48.15,46.72,0.04,0.15,2.85,1.37,0.54,38.63,0.28,39.78,1.29,1.11,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27,39.26,69.03,41.27,32.53,X.Borg,Rafaela,Harith,Yi Sun-shin,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,51.71,5.55,51.78,50.86,1.07,0.41,1.02,0.01,0.26,0.69,0.47,36.94,0.06,1.52,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.96,42.66,40.56,38.64,41.01,52.09245265213382,47.90754734786617,Menang
Aulus,Gatotkaca,Pharsa,Melissa,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.75,54.28,48.43,52.46,45.53,0.02,1.65,0.55,1.02,0.63,0.41,2.93,0.03,3.38,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07,66.08,53.03,49.28,36.17,Phoveus,Floryn,Gord,Miya,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,55.88,50.25,49.49,51.32,0.06,0.57,0.64,2.26,0.63,0.18,4.66,0.34,0.21,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,45.93,54.51,60.47,48.81,49.172115415894076,50.82788458410593,Kalah
Silvanna,Angela,Aurora,Kimmy,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,51.58,4.93,47.68,50.86,0.69,0.19,0.62,0.12,0.26,0.37,31.53,8.49,0.09,1.52,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,45.53,41.53,48.51,41.01,Aldous,Carmilla,Pharsa,Moskov,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,54.09,48.43,54.22,44.33,0.73,0.02,0.55,2.83,1.02,1.68,0.31,0.03,18.42,1.91,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,49.46,53.03,69.41,36.69,44.62939825077585,55.37060174922415,Kalah
Aldous,Khufra,Valir,Ixia,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,49.15,49.17,50.68,51.52,0.73,0.49,1.08,0.56,0.78,1.68,1.16,7.23,1.32,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,42.76,59.27,43.94,46.49,Paquito,Uranus,Vexana,Brody,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.26,51.74,5.17,49.72,44.86,0.75,0.45,2.85,0.61,0.09,1.22,0.54,39.78,0.47,2.02,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,43.08,69.03,44.06,27.56,53.45443091138177,46.54556908861823,Menang
Fredrinn,Rafaela,Cyclops,Kimmy,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,51.71,49.68,47.68,44.86,0.1,0.41,0.64,0.12,0.09,25.54,0.47,0.29,0.09,2.02,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.93,42.66,54.33,48.51,27.56,Aulus,Lolita,Lylia,Yi Sun-shin,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.75,58.09,50.26,51.78,51.86,0.02,0.25,0.87,0.01,0.96,0.41,0.81,1.02,0.06,24.21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.07,53.01,56.88,38.64,60.58,44.64277126230668,55.35722873769332,Kalah
Alucard,Estes,Kadita,Hanabi,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.42,51.01,48.71,49.07,49.63,0.09,0.77,0.35,0.25,0.44,0.09,49.76,0.32,4.08,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.33,50.98,51.14,40.63,42.3,Phoveus,Minotaur,Alice,Lesley,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,52.37,4.75,46.24,50.86,0.06,1.03,0.12,1.42,0.26,0.18,25.15,0.42,1.02,1.52,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,63.53,35.67,61.17,41.01,47.2494980333911,52.7505019666089,Kalah
Zilong,Uranus,Yve,Lesley,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.57,51.74,48.69,46.24,44.33,1.32,0.45,0.07,1.42,1.02,0.78,0.54,0.01,1.02,1.91,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.55,43.08,48.31,61.17,36.69,Yu Zhong,Akai,Zhask,Moskov,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.48,48.69,53.15,54.22,48.15,1.12,0.49,0.65,2.83,0.82,1.07,0.75,1.77,18.42,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15,42.58,55.62,69.41,45.75,46.376672857115516,53.62332714288448,Kalah
Cici,Lolita,Alice,Melissa,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,58.09,4.75,52.46,50.86,0.75,0.25,0.12,1.02,0.26,10.53,0.81,0.42,3.38,1.52,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,53.01,35.67,49.28,41.01,Aulus,Khufra,Vexana,Clint,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.75,49.15,5.17,49.38,46.72,0.02,0.49,2.85,0.66,0.54,0.41,1.16,39.78,0.24,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07,42.76,69.03,44.44,32.53,49.48527026836457,50.51472973163542,Kalah
Terizla,Atlas,Gord,Hanabi,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.28,49.44,50.25,49.07,44.86,0.09,0.67,0.64,0.25,0.09,1.27,4.84,0.34,4.08,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,45.02,54.51,40.63,27.56,Zilong,Edith,Yve,Yi Sun-shin,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.57,54.53,48.69,51.78,48.15,1.32,0.48,0.07,0.01,0.82,0.78,0.34,0.01,0.06,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.55,54.19,48.31,38.64,45.75,44.67757307364333,55.32242692635667,Kalah
Freya,Baxia,Vexana,Ixia,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.14,49.12,5.17,50.68,49.63,0.46,0.15,2.85,0.56,0.44,1.53,0.28,39.78,1.32,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,39.26,69.03,43.94,42.3,Badang,Barats,Luo Yi,Popol and Kupa,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,54.96,50.91,52.98,47.08,0.44,0.78,0.75,0.46,0.82,0.19,30.58,2.55,0.88,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.45,62.35,58.03,43.58,45.55,47.65661283253857,52.34338716746143,Kalah
Alucard,Edith,Xavier,Claude,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.42,54.53,50.17,48.15,52.11,0.09,0.48,0.52,1.37,0.44,0.09,0.34,0.17,1.29,0.63,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.33,54.19,53.27,41.27,43.1,Hilda,Franco,Odette,Lesley,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,46.81,51.39,46.24,50.24,0.53,2.25,1.24,1.42,1.14,0.14,10.32,1.31,1.02,10.99,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,50.58,60.95,61.17,50.57,40.87057394130325,59.12942605869675,Kalah
